user,date,steps,calories,workout_type
Gérard Rivière de Besnard,2026-06-03,12836.0,341.0883004772776,Running
Gérard Rivière de Besnard,2026-06-04,8475.0,341.0883004772776,Running
Gérard Rivière de Besnard,2026-06-05,4979.0,332.8099457961113,Strength
Gérard Rivière de Besnard,2026-06-06,2942.0,181.71615749892453,Yoga
Gérard Rivière de Besnard,2026-06-07,4201.0,381.12233007047894,Strength
Christophe Lemoine du Hoarau,2026-03-10,6712.0,469.7739774475998,Yoga
Christophe Lemoine du Hoarau,2026-03-11,4305.0,156.41081840162718,Yoga
Christophe Lemoine du Hoarau,2026-03-12,9244.0,472.046831013373,Running
Christophe Lemoine du Hoarau,2026-03-13,5596.0,332.57972474571983,Strength
Christophe Lemoine du Hoarau,2026-03-14,5420.0,69.28078081921382,Rest
Christophe Lemoine du Hoarau,2026-03-15,6221.0,439.647029466085,HIIT
Christophe Lemoine du Hoarau,2026-03-16,7983.0,456.0973597629624,HIIT
Christophe Lemoine du Hoarau,2026-03-17,5420.0,341.0883004772776,HIIT
Christophe Lemoine du Hoarau,2026-03-18,12779.0,368.1259101530876,Running
Christophe Lemoine du Hoarau,2026-03-19,7206.0,509.6082986850101,HIIT
Christophe Lemoine du Hoarau,2026-03-20,5011.0,297.6764048635761,Strength
Christophe Lemoine du Hoarau,2026-03-21,5241.0,362.14255141104775,Strength
Christophe Lemoine du Hoarau,2026-03-22,6863.0,515.8293114740935,HIIT
Christophe Lemoine du Hoarau,2026-03-23,4009.0,439.1968620370483,Strength
Christophe Lemoine du Hoarau,2026-03-24,5420.0,513.6442021152243,HIIT
Christophe Lemoine du Hoarau,2026-03-25,7200.0,484.16907756929294,HIIT
Christophe Lemoine du Hoarau,2026-03-26,8269.0,448.8922843605329,Running
Christophe Lemoine du Hoarau,2026-03-27,5420.0,437.76605623941185,Running
Christophe Lemoine du Hoarau,2026-03-28,12865.0,426.9474431349479,Running
Christophe Lemoine du Hoarau,2026-03-29,2758.0,28.14225815465604,Rest
Christophe Lemoine du Hoarau,2026-03-30,4564.0,232.8184412645591,Yoga
Christophe Lemoine du Hoarau,2026-03-31,2279.0,341.0883004772776,Rest
Christophe Lemoine du Hoarau,2026-04-01,2810.0,173.316639401313,Yoga
Christophe Lemoine du Hoarau,2026-04-02,9651.0,568.0549810408766,HIIT
Christophe Lemoine du Hoarau,2026-04-03,11654.0,426.51418259037905,Running
Christophe Lemoine du Hoarau,2026-04-04,5998.0,353.2606479080878,Strength
Christophe Lemoine du Hoarau,2026-04-05,13925.0,475.2812211984148,Running
Christophe Lemoine du Hoarau,2026-04-06,11036.0,409.87179584232825,Running
Christophe Lemoine du Hoarau,2026-04-07,2961.0,218.41181582552113,Yoga
Christophe Lemoine du Hoarau,2026-04-08,7107.0,573.9849708969143,HIIT
Christophe Lemoine du Hoarau,2026-04-09,10975.0,456.8575203758123,Running
Christophe Lemoine du Hoarau,2026-04-10,7646.0,466.15405479973583,HIIT
Christophe Lemoine du Hoarau,2026-04-11,10434.0,466.9097045834202,Running
Christophe Lemoine du Hoarau,2026-04-12,3608.0,225.39887152896338,Yoga
Christophe Lemoine du Hoarau,2026-04-13,11551.0,467.865188980894,Running
Christophe Lemoine du Hoarau,2026-04-14,4472.0,341.0883004772776,Yoga
Christophe Lemoine du Hoarau,2026-04-15,2258.0,204.47641903590298,Yoga
Christophe Lemoine du Hoarau,2026-04-16,9345.0,341.0883004772776,Running
Christophe Lemoine du Hoarau,2026-04-17,5361.0,342.35025677440154,Strength
Christophe Lemoine du Hoarau,2026-04-18,536.0,73.76280068638367,Rest
Christophe Lemoine du Hoarau,2026-04-19,5420.0,395.94489453607036,Strength
Christophe Lemoine du Hoarau,2026-04-20,3485.0,253.88266927984114,Yoga
Christophe Lemoine du Hoarau,2026-04-21,2345.0,105.1096256754242,Rest
Christophe Lemoine du Hoarau,2026-04-22,6447.0,512.9206340785794,HIIT
Christophe Lemoine du Hoarau,2026-04-23,8095.0,471.71237623757276,Running
Christophe Lemoine du Hoarau,2026-04-24,2642.0,47.965400141895714,Rest
Christophe Lemoine du Hoarau,2026-04-25,4739.0,299.78366411787414,Strength
Christophe Lemoine du Hoarau,2026-04-26,2763.0,221.60609577310444,Yoga
Christophe Lemoine du Hoarau,2026-04-27,4875.0,441.46212768836534,Strength
Christophe Lemoine du Hoarau,2026-04-28,10287.0,429.22240561996693,Running
Christophe Lemoine du Hoarau,2026-04-29,13685.0,422.5175492086811,Running
Christophe Lemoine du Hoarau,2026-04-30,1411.0,59.66285350958465,Rest
Christophe Lemoine du Hoarau,2026-05-01,9938.0,544.5982276525879,HIIT
Christophe Lemoine du Hoarau,2026-05-02,4582.0,341.0883004772776,Strength
Christophe Lemoine du Hoarau,2026-05-03,6893.0,345.6383413379954,Strength
Christophe Lemoine du Hoarau,2026-05-04,13954.0,341.0883004772776,Running
Christophe Lemoine du Hoarau,2026-05-05,6844.0,458.39706517991806,Strength
Christophe Lemoine du Hoarau,2026-05-06,9046.0,509.2432941574534,HIIT
Christophe Lemoine du Hoarau,2026-05-07,4851.0,165.46686520895918,Yoga
Christophe Lemoine du Hoarau,2026-05-08,8759.0,544.3990659913479,HIIT
Christophe Lemoine du Hoarau,2026-05-09,2124.0,65.20955166812227,Rest
Christophe Lemoine du Hoarau,2026-05-10,5420.0,379.55720606317425,Strength
Christophe Lemoine du Hoarau,2026-05-11,3911.0,165.66399322942624,Yoga
Christophe Lemoine du Hoarau,2026-05-12,8551.0,403.4036751554017,Yoga
Christophe Lemoine du Hoarau,2026-05-13,6084.0,358.15283123836537,Strength
Christophe Lemoine du Hoarau,2026-05-14,2340.0,56.52971421448605,Rest
Christophe Lemoine du Hoarau,2026-05-15,4545.0,322.0115230282397,Strength
Christophe Lemoine du Hoarau,2026-05-16,11829.0,564.7445496380034,Running
Christophe Lemoine du Hoarau,2026-05-17,3057.0,253.83297821012388,Yoga
Christophe Lemoine du Hoarau,2026-05-18,4676.0,341.0883004772776,Yoga
Christophe Lemoine du Hoarau,2026-05-19,9274.0,565.7643113208425,HIIT
Christophe Lemoine du Hoarau,2026-05-20,1198.0,70.6427990181857,Rest
Christophe Lemoine du Hoarau,2026-05-21,13248.0,467.1891382515615,Running
Christophe Lemoine du Hoarau,2026-05-22,9663.0,341.0883004772776,HIIT
Christophe Lemoine du Hoarau,2026-05-23,2610.0,92.5765297015356,Rest
Christophe Lemoine du Hoarau,2026-05-24,5420.0,505.3970722228644,Running
Christophe Lemoine du Hoarau,2026-05-25,12409.0,489.9456310145648,Running
Christophe Lemoine du Hoarau,2026-05-26,2508.0,87.46941721318493,Rest
Christophe Lemoine du Hoarau,2026-05-27,2156.0,41.29928465329331,Rest
Christophe Lemoine du Hoarau,2026-05-28,4533.0,308.51623491143965,Strength
Christophe Lemoine du Hoarau,2026-05-29,5382.0,341.5578486380102,Strength
Christophe Lemoine du Hoarau,2026-05-30,889.0,60.94573176223978,Rest
Christophe Lemoine du Hoarau,2026-05-31,8046.0,576.1292605799598,HIIT
Christophe Lemoine du Hoarau,2026-06-01,8226.0,507.78380085529943,HIIT
Christophe Lemoine du Hoarau,2026-06-02,5420.0,79.33735613085227,Rest
Christophe Lemoine du Hoarau,2026-06-03,4644.0,453.9372793001817,Strength
Christophe Lemoine du Hoarau,2026-06-04,3230.0,230.3580398302812,Yoga
Christophe Lemoine du Hoarau,2026-06-05,4853.0,325.94812945605173,Strength
Christophe Lemoine du Hoarau,2026-06-06,8438.0,491.6024951821391,HIIT
Christophe Lemoine du Hoarau,2026-06-07,4811.0,351.7447545042375,Strength
Alix Rémy,2026-03-10,4653.0,336.29560568221467,Strength
Alix Rémy,2026-03-11,4913.0,355.0753217685268,Strength
Alix Rémy,2026-03-12,8323.0,377.9217580913055,Running
Alix Rémy,2026-03-13,8045.0,341.0883004772776,Running
Alix Rémy,2026-03-14,1047.0,76.01170024640489,Rest
Alix Rémy,2026-03-15,5392.0,362.56044855015915,Strength
Alix Rémy,2026-03-16,2916.0,77.24886625743544,Rest
Alix Rémy,2026-03-17,9326.0,532.891596251935,Running
Alix Rémy,2026-03-18,7582.0,341.0883004772776,HIIT
Alix Rémy,2026-03-19,2504.0,83.90143396351901,Rest
Alix Rémy,2026-03-20,2308.0,202.13254233645182,Yoga
Alix Rémy,2026-03-21,1973.0,78.49124289840809,Rest
Alix Rémy,2026-03-22,1372.0,50.51228911199985,Rest
Alix Rémy,2026-03-23,2935.0,87.72456751433413,Rest
Alix Rémy,2026-03-24,9489.0,465.6647383760374,HIIT
Alix Rémy,2026-03-25,2193.0,63.952689317601795,Rest
Alix Rémy,2026-03-26,1761.0,85.3496031183304,Rest
Alix Rémy,2026-03-27,3412.0,219.88275791295064,Yoga
Alix Rémy,2026-03-28,9481.0,573.5265538312941,HIIT
Alix Rémy,2026-03-29,1174.0,73.02208190540891,Rest
Alix Rémy,2026-03-30,2133.0,206.83143277615798,Yoga
Alix Rémy,2026-03-31,1103.0,341.0883004772776,Rest
Alix Rémy,2026-04-01,10217.0,561.0457530606284,Running
Alix Rémy,2026-04-02,12592.0,437.5553916342587,Running
Alix Rémy,2026-04-03,4434.0,324.1372594446349,Strength
Alix Rémy,2026-04-04,8574.0,393.9430317422037,Running
Alix Rémy,2026-04-05,13208.0,401.5139556999765,Running
Alix Rémy,2026-04-06,4301.0,199.6698944444758,Yoga
Alix Rémy,2026-04-07,5420.0,607.0649644813251,HIIT
Alix Rémy,2026-04-08,2410.0,65.08533626067107,Rest
Alix Rémy,2026-04-09,5420.0,437.2776207539216,Strength
Alix Rémy,2026-04-10,3939.0,144.6667493450529,Yoga
Alix Rémy,2026-04-11,3670.0,191.62266858496702,Yoga
Alix Rémy,2026-04-12,1878.0,81.38206415574001,Rest
Alix Rémy,2026-04-13,5420.0,205.69351228972755,Yoga
Alix Rémy,2026-04-14,10576.0,412.1671127428512,Running
Alix Rémy,2026-04-15,7262.0,496.74872279328133,HIIT
Alix Rémy,2026-04-16,2389.0,199.47023720548654,Yoga
Alix Rémy,2026-04-17,2099.0,111.81782748507996,Rest
Alix Rémy,2026-04-18,8771.0,384.24273031797344,HIIT
Alix Rémy,2026-04-19,2158.0,83.28217414762018,Rest
Alix Rémy,2026-04-20,3806.0,210.14131652217452,Yoga
Alix Rémy,2026-04-21,9576.0,475.6809614119608,Running
Alix Rémy,2026-04-22,2951.0,66.12182665044143,Rest
Alix Rémy,2026-04-23,5420.0,230.57599461620484,Yoga
Alix Rémy,2026-04-24,10019.0,435.63838672512577,Running
Alix Rémy,2026-04-25,4098.0,191.5588179094168,Yoga
Alix Rémy,2026-04-26,5575.0,356.52580314924836,Strength
Alix Rémy,2026-04-27,8510.0,455.1116184707749,Running
Alix Rémy,2026-04-28,1023.0,109.18772910304472,Rest
Alix Rémy,2026-04-29,4335.0,154.73459800916737,Yoga
Alix Rémy,2026-04-30,6339.0,523.1044560322882,HIIT
Alix Rémy,2026-05-01,2709.0,84.80698351286432,Rest
Alix Rémy,2026-05-02,1206.0,90.81531235233456,Rest
Alix Rémy,2026-05-03,7732.0,516.2879744011511,HIIT
Alix Rémy,2026-05-04,5171.0,362.6225405248675,Strength
Alix Rémy,2026-05-05,8662.0,480.481805388563,Running
Alix Rémy,2026-05-06,2771.0,68.55104627300614,Rest
Alix Rémy,2026-05-07,4090.0,293.95568574185717,Yoga
Alix Rémy,2026-05-08,5839.0,362.0259644230512,Strength
Alix Rémy,2026-05-09,5853.0,335.9007695495429,Strength
Alix Rémy,2026-05-10,5420.0,183.04561717674778,Yoga
Alix Rémy,2026-05-11,823.0,72.32996858529442,Rest
Alix Rémy,2026-05-12,2157.0,71.4034296777151,Rest
Alix Rémy,2026-05-13,5420.0,161.49632854506385,Yoga
Alix Rémy,2026-05-14,5591.0,288.11520410331,Strength
Alix Rémy,2026-05-15,3622.0,184.1140656566495,Yoga
Alix Rémy,2026-05-16,3876.0,143.14860453491622,Yoga
Alix Rémy,2026-05-17,5425.0,368.8056139828613,Strength
Alix Rémy,2026-05-18,6848.0,391.9358391883158,Strength
Alix Rémy,2026-05-19,4444.0,199.33869477448548,Yoga
Alix Rémy,2026-05-20,4344.0,299.76825702409434,Strength
Alix Rémy,2026-05-21,2173.0,151.22326872833605,Yoga
Alix Rémy,2026-05-22,1039.0,43.4551519656543,Rest
Alix Rémy,2026-05-23,8269.0,350.00556472836695,Running
Alix Rémy,2026-05-24,4070.0,437.09363104852036,Strength
Alix Rémy,2026-05-25,4686.0,222.03929366496135,Yoga
Alix Rémy,2026-05-26,12004.0,544.7173598523618,Running
Alix Rémy,2026-05-27,6023.0,318.7042950326871,Strength
Alix Rémy,2026-05-28,1577.0,84.57699908603139,Rest
Alix Rémy,2026-05-29,8796.0,473.27008022141354,HIIT
Alix Rémy,2026-05-31,510.0,101.59628967664148,Rest
Alix Rémy,2026-06-01,5779.0,268.9158486084167,Strength
Alix Rémy,2026-06-02,10911.0,439.00298038074806,Running
Alix Rémy,2026-06-03,757.0,79.58563437886663,Rest
Alix Rémy,2026-06-04,2350.0,78.09233888354758,Rest
Alix Rémy,2026-06-05,2328.0,52.85809333909174,Rest
Alix Rémy,2026-06-06,11689.0,502.66984379471285,Running
Alix Rémy,2026-06-07,2340.0,179.42472815418137,Yoga
Augustin Martinez du Boutin,2026-03-10,6430.0,396.8818710938188,HIIT
Augustin Martinez du Boutin,2026-03-11,5420.0,424.4075603414909,Strength
Augustin Martinez du Boutin,2026-03-12,12448.0,493.3459422134148,Running
Augustin Martinez du Boutin,2026-03-13,6544.0,308.3968166516182,Strength
Augustin Martinez du Boutin,2026-03-14,5420.0,187.6780792810637,Yoga
Augustin Martinez du Boutin,2026-03-15,5420.0,412.38615059606684,HIIT
Augustin Martinez du Boutin,2026-03-16,9703.0,485.67257276398607,HIIT
Augustin Martinez du Boutin,2026-03-17,6127.0,417.7793581564307,Strength
Augustin Martinez du Boutin,2026-03-18,5420.0,159.50383806604492,Yoga
Augustin Martinez du Boutin,2026-03-19,3955.0,206.80720363385794,Yoga
Augustin Martinez du Boutin,2026-03-20,4011.0,375.89181538218776,Yoga
Augustin Martinez du Boutin,2026-03-21,5229.0,370.2207173789779,Strength
Augustin Martinez du Boutin,2026-03-22,2339.0,88.07620076574983,Rest
Augustin Martinez du Boutin,2026-03-23,5420.0,88.42259351300878,Rest
Augustin Martinez du Boutin,2026-03-24,567.0,98.2525252455081,Rest
Augustin Martinez du Boutin,2026-03-25,12450.0,344.0977315566825,Running
Augustin Martinez du Boutin,2026-03-26,4561.0,152.30685522336103,Yoga
Augustin Martinez du Boutin,2026-03-27,6592.0,341.0883004772776,Strength
Augustin Martinez du Boutin,2026-03-28,9253.0,437.18723260786794,Running
Augustin Martinez du Boutin,2026-03-29,8114.0,341.0883004772776,HIIT
Augustin Martinez du Boutin,2026-03-30,4196.0,211.78336320848766,Yoga
Augustin Martinez du Boutin,2026-03-31,3293.0,224.00475297558557,Yoga
Augustin Martinez du Boutin,2026-04-01,3776.0,265.2703426410403,Yoga
Augustin Martinez du Boutin,2026-04-02,4956.0,217.272870512787,Yoga
Augustin Martinez du Boutin,2026-04-03,3534.0,145.97554671755773,Yoga
Augustin Martinez du Boutin,2026-04-04,2155.0,93.69961556848534,Rest
Augustin Martinez du Boutin,2026-04-05,5624.0,437.1544831986593,Strength
Augustin Martinez du Boutin,2026-04-06,1147.0,114.83087426020452,Rest
Augustin Martinez du Boutin,2026-04-07,3924.0,226.74864484805158,Yoga
Augustin Martinez du Boutin,2026-04-08,8608.0,481.4925002323237,HIIT
Augustin Martinez du Boutin,2026-04-09,6417.0,600.69108112187,HIIT
Augustin Martinez du Boutin,2026-04-10,13543.0,400.8673580130523,Running
Augustin Martinez du Boutin,2026-04-11,9517.0,527.8615231893763,Running
Augustin Martinez du Boutin,2026-04-12,11313.0,452.37014010482903,Running
Augustin Martinez du Boutin,2026-04-13,9805.0,560.7658563642879,Running
Augustin Martinez du Boutin,2026-04-14,2509.0,213.4127585391608,Yoga
Augustin Martinez du Boutin,2026-04-15,6403.0,408.60421841522674,Strength
Augustin Martinez du Boutin,2026-04-16,2865.0,91.91562551006311,Rest
Augustin Martinez du Boutin,2026-04-17,2477.0,46.60411972775831,Rest
Augustin Martinez du Boutin,2026-04-18,8355.0,495.8088318506931,HIIT
Augustin Martinez du Boutin,2026-04-19,13313.0,431.6968551512671,Running
Augustin Martinez du Boutin,2026-04-20,13880.0,485.9699204949735,Running
Augustin Martinez du Boutin,2026-04-21,9714.0,438.3415009140089,Running
Augustin Martinez du Boutin,2026-04-22,9940.0,341.0883004772776,HIIT
Augustin Martinez du Boutin,2026-04-23,5420.0,464.38765107030173,Yoga
Augustin Martinez du Boutin,2026-04-24,6592.0,302.0871164548289,Strength
Augustin Martinez du Boutin,2026-04-25,2273.0,88.19453524446581,Yoga
Augustin Martinez du Boutin,2026-04-26,6214.0,406.54039278672286,Strength
Augustin Martinez du Boutin,2026-04-27,1938.0,67.53803830581106,Rest
Augustin Martinez du Boutin,2026-04-28,4386.0,305.8598547938103,Strength
Augustin Martinez du Boutin,2026-04-29,7539.0,602.3131117045652,HIIT
Augustin Martinez du Boutin,2026-04-30,7775.0,500.43827910541336,HIIT
Augustin Martinez du Boutin,2026-05-01,5420.0,619.7682954109476,HIIT
Augustin Martinez du Boutin,2026-05-02,9571.0,468.70516246812235,Running
Augustin Martinez du Boutin,2026-05-03,5420.0,377.4062959985794,HIIT
Augustin Martinez du Boutin,2026-05-04,8580.0,474.21323058506295,HIIT
Augustin Martinez du Boutin,2026-05-05,10695.0,319.1264008290019,Running
Augustin Martinez du Boutin,2026-05-06,4550.0,341.0883004772776,Yoga
Augustin Martinez du Boutin,2026-05-07,3894.0,200.35736358448813,Yoga
Augustin Martinez du Boutin,2026-05-08,1261.0,60.93326698624362,Rest
Augustin Martinez du Boutin,2026-05-09,13769.0,571.06800497206,Running
Augustin Martinez du Boutin,2026-05-10,4859.0,358.6635564667152,Strength
Augustin Martinez du Boutin,2026-05-11,2483.0,265.52025985529417,Yoga
Augustin Martinez du Boutin,2026-05-12,13401.0,471.4962063945903,Running
Augustin Martinez du Boutin,2026-05-13,1414.0,45.66333111008566,Rest
Augustin Martinez du Boutin,2026-05-14,8428.0,490.482969559844,HIIT
Augustin Martinez du Boutin,2026-05-15,4956.0,341.0883004772776,Strength
Augustin Martinez du Boutin,2026-05-16,3386.0,248.3405484341293,Yoga
Augustin Martinez du Boutin,2026-05-17,8316.0,548.7419001649162,HIIT
Augustin Martinez du Boutin,2026-05-18,9493.0,493.9997733894382,HIIT
Augustin Martinez du Boutin,2026-05-19,643.0,109.80855577616859,Rest
Augustin Martinez du Boutin,2026-05-20,3098.0,204.10247457831503,Yoga
Augustin Martinez du Boutin,2026-05-21,6313.0,229.81595421417367,Strength
Augustin Martinez du Boutin,2026-05-22,1017.0,94.71496434640268,Rest
Augustin Martinez du Boutin,2026-05-23,3711.0,273.44549017609205,Yoga
Augustin Martinez du Boutin,2026-05-24,4046.0,425.87139614481265,Strength
Augustin Martinez du Boutin,2026-05-25,1461.0,91.92599699170259,Rest
Augustin Martinez du Boutin,2026-05-26,13452.0,444.0371642012067,Running
Augustin Martinez du Boutin,2026-05-27,8882.0,490.19973201822773,HIIT
Augustin Martinez du Boutin,2026-05-28,2103.0,74.36828290030743,Rest
Augustin Martinez du Boutin,2026-05-29,3054.0,164.36623466806904,Yoga
Augustin Martinez du Boutin,2026-05-30,8115.0,529.8030721442543,HIIT
Augustin Martinez du Boutin,2026-05-31,9610.0,364.14050069299907,HIIT
Augustin Martinez du Boutin,2026-06-01,5237.0,329.1041770662814,Strength
Augustin Martinez du Boutin,2026-06-02,2943.0,186.4437853492894,Yoga
Augustin Martinez du Boutin,2026-06-03,9281.0,624.8373527464331,HIIT
Augustin Martinez du Boutin,2026-06-04,6212.0,550.9857947408641,HIIT
Augustin Martinez du Boutin,2026-06-05,8272.0,452.8370601020503,Yoga
Augustin Martinez du Boutin,2026-06-06,4627.0,358.9965400349923,Strength
Augustin Martinez du Boutin,2026-06-07,7460.0,414.88569267027106,HIIT
Isabelle Leroy,2026-03-10,5420.0,165.57321849973408,Yoga
Isabelle Leroy,2026-03-11,2755.0,73.51025407603078,Rest
Isabelle Leroy,2026-03-12,2009.0,184.46610527374355,Yoga
Isabelle Leroy,2026-03-13,4961.0,264.18424900400225,Yoga
Isabelle Leroy,2026-03-14,12430.0,499.92407315420616,Running
Isabelle Leroy,2026-03-15,2120.0,142.55837370678486,Yoga
Isabelle Leroy,2026-03-16,4134.0,258.6743887894774,Yoga
Isabelle Leroy,2026-03-17,2599.0,204.38647087031114,Yoga
Isabelle Leroy,2026-03-18,5204.0,363.3579136921787,Strength
Isabelle Leroy,2026-03-19,3701.0,221.69223720272618,Yoga
Isabelle Leroy,2026-03-20,5068.0,304.92837377633356,Strength
Isabelle Leroy,2026-03-21,7554.0,341.0883004772776,HIIT
Isabelle Leroy,2026-03-22,9208.0,641.665943477258,HIIT
Isabelle Leroy,2026-03-23,5989.0,341.0883004772776,Strength
Isabelle Leroy,2026-03-24,6073.0,266.45603483096636,Strength
Isabelle Leroy,2026-03-25,8347.0,582.9296694298016,HIIT
Isabelle Leroy,2026-03-26,4603.0,204.59378801966196,Yoga
Isabelle Leroy,2026-03-27,9546.0,597.5192143580321,HIIT
Isabelle Leroy,2026-03-28,5420.0,313.93327344393606,Strength
Isabelle Leroy,2026-03-29,5420.0,453.76262127144213,HIIT
Isabelle Leroy,2026-03-30,8096.0,341.0883004772776,Running
Isabelle Leroy,2026-03-31,8787.0,442.2549827762136,Running
Isabelle Leroy,2026-04-01,2181.0,182.70290056682217,Yoga
Isabelle Leroy,2026-04-02,738.0,72.25788405279441,Rest
Isabelle Leroy,2026-04-03,1261.0,50.05730196562535,Rest
Isabelle Leroy,2026-04-04,5420.0,341.0883004772776,Yoga
Isabelle Leroy,2026-04-05,4021.0,364.7961116589928,Strength
Isabelle Leroy,2026-04-06,521.0,59.7193613364535,Rest
Isabelle Leroy,2026-04-07,5420.0,202.00056888297001,Yoga
Isabelle Leroy,2026-04-08,9631.0,482.70426698383756,Running
Isabelle Leroy,2026-04-09,5420.0,454.86801534404043,HIIT
Isabelle Leroy,2026-04-10,2741.0,247.74672414706765,Yoga
Isabelle Leroy,2026-04-11,11220.0,347.44337395213483,Running
Isabelle Leroy,2026-04-12,4539.0,341.0883004772776,Strength
Isabelle Leroy,2026-04-13,9597.0,390.1179333349307,Running
Isabelle Leroy,2026-04-14,7217.0,450.4013299141345,HIIT
Isabelle Leroy,2026-04-15,8665.0,622.482132804774,HIIT
Isabelle Leroy,2026-04-16,6776.0,440.40626760190264,HIIT
Isabelle Leroy,2026-04-17,10583.0,341.0883004772776,Running
Isabelle Leroy,2026-04-18,4591.0,341.0883004772776,Strength
Isabelle Leroy,2026-04-19,5420.0,344.6219643446241,Strength
Isabelle Leroy,2026-04-20,12939.0,404.612478772911,Running
Isabelle Leroy,2026-04-21,9628.0,423.0934048570005,Running
Isabelle Leroy,2026-04-22,4267.0,373.85851815051313,Strength
Isabelle Leroy,2026-04-23,5420.0,338.3858043590709,Yoga
Isabelle Leroy,2026-04-24,4724.0,234.4367593682836,Strength
Isabelle Leroy,2026-04-25,5420.0,125.86065203381747,Rest
Isabelle Leroy,2026-04-26,8810.0,341.0883004772776,HIIT
Isabelle Leroy,2026-04-27,1772.0,87.63036336090704,Rest
Isabelle Leroy,2026-04-28,2051.0,94.20699173496693,HIIT
Isabelle Leroy,2026-04-29,8157.0,457.82979498641174,Running
Isabelle Leroy,2026-04-30,5763.0,320.5868641946227,Strength
Isabelle Leroy,2026-05-01,5420.0,258.1478089902208,Yoga
Isabelle Leroy,2026-05-02,6437.0,387.6541223248713,Strength
Isabelle Leroy,2026-05-03,2174.0,59.71301450328559,Rest
Isabelle Leroy,2026-05-04,1272.0,64.59018821213037,Yoga
Isabelle Leroy,2026-05-05,8064.0,500.07430220872664,HIIT
Isabelle Leroy,2026-05-06,6891.0,375.13766282710367,Strength
Isabelle Leroy,2026-05-07,6218.0,340.83584968620136,Strength
Isabelle Leroy,2026-05-08,7304.0,495.18800360362286,HIIT
Isabelle Leroy,2026-05-09,10240.0,279.46350527746176,Running
Isabelle Leroy,2026-05-10,8016.0,459.6850443869351,HIIT
Isabelle Leroy,2026-05-11,874.0,341.0883004772776,Rest
Isabelle Leroy,2026-05-12,8566.0,525.6932092624497,Running
Isabelle Leroy,2026-05-13,7034.0,576.0051326153074,HIIT
Isabelle Leroy,2026-05-14,5607.0,316.9312985669517,Strength
Isabelle Leroy,2026-05-15,7562.0,606.0790088524692,HIIT
Isabelle Leroy,2026-05-16,1927.0,73.44646826565466,Rest
Isabelle Leroy,2026-05-17,9286.0,479.7291151433071,HIIT
Isabelle Leroy,2026-05-18,4481.0,210.90393604576005,Yoga
Isabelle Leroy,2026-05-19,9324.0,620.5796437538229,HIIT
Isabelle Leroy,2026-05-20,3303.0,191.01715934272187,Yoga
Isabelle Leroy,2026-05-21,11715.0,483.4157781908188,Running
Isabelle Leroy,2026-05-22,1865.0,83.64056997375422,Rest
Isabelle Leroy,2026-05-23,2730.0,140.04035907081203,Yoga
Isabelle Leroy,2026-05-24,9743.0,478.8847331347717,HIIT
Isabelle Leroy,2026-05-25,1537.0,82.92789532132791,Rest
Isabelle Leroy,2026-05-26,9520.0,458.4586001743156,HIIT
Isabelle Leroy,2026-05-27,5841.0,361.34367238646075,Strength
Isabelle Leroy,2026-05-28,2568.0,89.04683068989493,Rest
Isabelle Leroy,2026-05-29,6178.0,636.5867977601897,HIIT
Isabelle Leroy,2026-05-30,9976.0,506.36651736687594,Running
Isabelle Leroy,2026-05-31,1608.0,81.14716146878335,Rest
Isabelle Leroy,2026-06-01,4956.0,188.1180032957921,Yoga
Isabelle Leroy,2026-06-02,6379.0,301.48771476461906,Strength
Isabelle Leroy,2026-06-03,5520.0,284.58224628529223,Strength
Isabelle Leroy,2026-06-04,5581.0,376.3303353237085,Strength
Isabelle Leroy,2026-06-05,1145.0,341.0883004772776,Rest
Isabelle Leroy,2026-06-06,1888.0,84.47762661614804,Rest
Isabelle Leroy,2026-06-07,3247.0,200.40683516746233,Yoga
Alfred Langlois,2026-03-10,2190.0,68.59071618953695,Rest
Alfred Langlois,2026-03-11,6922.0,365.47034082102937,HIIT
Alfred Langlois,2026-03-12,4223.0,350.233431311437,Strength
Alfred Langlois,2026-03-13,9770.0,454.1538696310733,HIIT
Alfred Langlois,2026-03-14,6044.0,547.2083531525404,HIIT
Alfred Langlois,2026-03-15,4178.0,172.1349761617566,Yoga
Alfred Langlois,2026-03-16,10717.0,400.7581534165542,Running
Alfred Langlois,2026-03-17,11940.0,449.8934626427702,Running
Alfred Langlois,2026-03-18,2760.0,341.0883004772776,Rest
Alfred Langlois,2026-03-19,12800.0,617.1377371582342,Running
Alfred Langlois,2026-03-20,11253.0,517.7076967579075,Running
Alfred Langlois,2026-03-21,4445.0,143.3800783306861,Yoga
Alfred Langlois,2026-03-22,5215.0,322.82204273550707,Strength
Alfred Langlois,2026-03-23,3487.0,239.98187572367212,Yoga
Alfred Langlois,2026-03-24,2355.0,182.41968130860755,Yoga
Alfred Langlois,2026-03-25,5420.0,387.95480268496226,Strength
Alfred Langlois,2026-03-26,9005.0,403.3164296253609,Running
Alfred Langlois,2026-03-27,11059.0,575.2977031968976,Running
Alfred Langlois,2026-03-28,1962.0,24.941607358151572,Rest
Alfred Langlois,2026-03-29,1861.0,80.01491145302225,Rest
Alfred Langlois,2026-03-30,4545.0,380.5391874392675,Strength
Alfred Langlois,2026-03-31,2299.0,68.94676424600634,Rest
Alfred Langlois,2026-04-01,8981.0,481.21273053338115,HIIT
Alfred Langlois,2026-04-02,6001.0,639.7339683165411,HIIT
