user,age,goal,city,date,steps,calories,workout_type,source
Cécile-Clémence Alves,53,weight_loss,RaynaudVille,2026-06-02,5363.0,373.0030024648987,Strength,app_mobile
Cécile-Clémence Alves,53,weight_loss,RaynaudVille,2026-06-03,8962.0,337.0738807485294,HIIT,app_mobile
Cécile-Clémence Alves,53,weight_loss,RaynaudVille,2026-06-04,6672.0,456.0197841365842,Strength,app_mobile
Cécile-Clémence Alves,53,weight_loss,RaynaudVille,2026-06-05,2717.0,97.29838926237338,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-07,6441.0,271.89982411534334,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-08,7928.0,476.02964034700096,,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-09,2090.0,69.68095490038682,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-10,2498.0,,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-11,2864.0,243.5066544018922,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-12,8962.0,471.6481336084916,HIIT,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-13,4531.0,290.11808962252076,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-14,5660.0,291.9451299002817,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-15,6404.0,345.76931303080147,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-16,4616.0,201.1205294127678,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-17,1625.0,,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-18,4729.0,160.24592575926033,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-19,6286.0,349.9378605121959,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-20,1521.0,82.92001152390888,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-21,5653.0,379.4558891511368,Strength,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-22,9025.0,386.01737332859653,Running,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-23,4505.0,94.15627191827565,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-24,1806.0,74.50415654920444,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-25,1053.0,69.98147234547656,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-26,1358.0,64.86000468493557,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-27,,547.1940579622135,Running,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-28,13919.0,362.05586044110777,Running,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-29,4207.0,223.21890564886922,Yoga,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-30,2301.0,237.56966983207047,,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-05-31,931.0,93.54952382498526,Rest,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-06-01,8331.0,410.78110601563793,HIIT,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-06-02,8703.0,435.32895775976533,HIIT,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-06-03,6192.0,552.1236832038715,HIIT,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-06-04,2316.0,183.39237770861482,,app_mobile
Philippe-Alain Duhamel,31,weight_loss,Lagarde-sur-Merle,2026-06-05,2428.0,217.47897214758342,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-07,665.0,87.27996642988893,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-08,8101.0,437.92215294189407,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-09,628.0,110.4402910130446,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-10,2697.0,172.6710296016536,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-11,,36.784036574721895,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-12,1021.0,74.3766120458282,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-13,8207.0,416.8720356753032,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-14,1445.0,,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-15,2934.0,81.0501236987846,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-16,2262.0,178.75171941836135,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-17,9452.0,410.58370429972797,HIIT,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-18,6752.0,334.5749815517433,Strength,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-19,7116.0,404.6388324474914,HIIT,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-20,4792.0,216.82886448305328,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-21,12508.0,524.1766917682849,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-22,,,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-23,907.0,111.8987110333011,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-24,5307.0,418.1818613365333,Strength,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-25,2215.0,89.33475005991875,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-26,5127.0,363.3694548346627,Strength,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-27,971.0,78.69339481319447,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-28,8106.0,302.16206419617004,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-29,2358.0,112.5139024369856,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-30,1352.0,93.98224579932518,,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-05-31,10988.0,450.5195852552768,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-06-01,,369.61042329905877,Running,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-06-02,3321.0,148.61663218326294,Yoga,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-06-03,2627.0,65.99866698677774,Rest,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-06-04,7612.0,506.2356822065545,HIIT,app_mobile
Julien Fernandes,29,endurance,Sainte Rémy,2026-06-05,6160.0,252.70844111513205,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-07,6595.0,386.9701101025415,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-08,6039.0,357.34387334738886,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-09,4646.0,388.68158330573357,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-10,11285.0,455.87398715932005,Running,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-11,4607.0,327.53227940274144,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-12,12868.0,530.449599235659,Running,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-13,10825.0,401.3707144558345,Running,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-14,1453.0,119.67934886388187,Rest,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-15,4519.0,185.4506656207022,Yoga,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-16,4018.0,304.0406398290287,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-17,9055.0,431.079552352461,HIIT,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-18,3199.0,132.65066772333398,Yoga,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-19,13934.0,451.9869016219835,Running,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-20,10117.0,459.1747367037863,,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-21,1398.0,35.10040558805623,Rest,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-22,,462.8653243790472,HIIT,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-23,,85.03369010897703,Rest,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-24,2239.0,239.85307886071638,Yoga,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-25,6118.0,325.6929906751289,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-26,3977.0,192.98937236811398,Yoga,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-27,6331.0,295.30906676794893,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-28,4897.0,392.33198812561795,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-29,12886.0,500.0441814415756,Running,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-30,6743.0,411.28330851160115,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-05-31,6447.0,,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-06-01,827.0,50.349243907441235,Rest,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-06-02,4305.0,407.9648447928208,Strength,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-06-03,8020.0,514.3165605768698,HIIT,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-06-04,4834.0,196.98622945725026,Yoga,app_mobile
Aurélie de la Samson,48,strength,Duranddan,2026-06-05,8961.0,550.8865176783651,HIIT,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-07,3286.0,212.95112266864453,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-08,5605.0,335.62958824206834,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-09,12595.0,511.6536032303377,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-10,6566.0,397.57872003297723,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-11,4664.0,239.1013658260573,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-12,11413.0,439.29906858866644,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-13,10361.0,453.55912015727694,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-14,3655.0,200.97909777233417,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-15,12243.0,426.07531600360517,,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-16,7813.0,473.9124274744335,HIIT,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-17,5370.0,306.1820946060417,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-18,5010.0,312.2997645086678,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-19,8626.0,506.3757125152079,HIIT,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-20,13992.0,431.770491216628,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-21,4237.0,183.12899824742843,,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-22,3545.0,148.3590522972347,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-23,4625.0,194.81828607304703,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-24,4192.0,236.00866905229603,,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-25,10763.0,480.4897935343875,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-26,5026.0,454.9711673540769,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-27,7248.0,584.5448325174503,HIIT,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-28,2996.0,258.759728214243,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-29,1428.0,91.86997214815447,Rest,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-30,957.0,93.33807557444808,Rest,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-05-31,8999.0,524.7338683664905,HIIT,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-06-01,13435.0,376.74618420422524,Running,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-06-02,2355.0,82.46835205355595,Rest,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-06-03,5026.0,309.79105436945895,Strength,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-06-04,2355.0,260.73263057716906,Yoga,app_mobile
Luce-Adélaïde Letellier,29,endurance,Saint Grégoire,2026-06-05,2942.0,249.10132791647555,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-07,5739.0,327.9486451953616,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-08,9888.0,693.4961513654082,HIIT,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-09,8143.0,523.3242569593044,HIIT,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-10,4211.0,187.16970773230543,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-11,6735.0,338.9488595454764,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-12,6486.0,,HIIT,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-13,12926.0,377.487466442332,Running,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-14,,423.80099192533163,HIIT,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-15,4487.0,165.87265402041376,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-16,5594.0,335.2263116735559,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-17,2831.0,95.9724648760833,Rest,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-18,9317.0,562.349272256639,HIIT,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-19,6498.0,327.08653923176524,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-20,9838.0,,Running,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-21,6108.0,300.4692146786802,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-22,2742.0,92.90694470298618,Rest,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-23,6402.0,387.0865228580831,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-24,,214.9681518548917,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-25,4144.0,213.83260826360666,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-26,6241.0,342.5350346223518,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-27,11643.0,394.1016064528873,Running,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-28,12396.0,371.762740218175,Running,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-29,2191.0,60.30984463495213,Rest,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-30,1862.0,91.2124938408469,Rest,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-05-31,1204.0,73.84487695319038,Rest,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-06-01,12562.0,456.6239354603238,Running,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,invalid_date,3876.0,208.47805056753762,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-06-03,3169.0,187.2224744790129,Yoga,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-06-04,4992.0,288.7360579286111,Strength,app_mobile
Agnès Chartier,27,weight_loss,Schmitt,2026-06-05,1000.0,98.28779931058163,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-07,8394.0,496.02467466070766,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-08,4954.0,182.40505985921018,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-09,3883.0,217.1081568565824,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-10,9290.0,,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-11,2175.0,249.55285624412681,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-12,,468.8939983844341,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-13,4181.0,159.59820336786726,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-14,3377.0,254.06628897323986,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-15,12676.0,547.4175737160949,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-16,11965.0,459.12311031757775,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-17,1006.0,124.35439072683133,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-18,7227.0,501.3308001295191,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-19,6932.0,,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-20,,84.94422667689888,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-21,4815.0,308.08060248644597,,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-22,2617.0,232.3342675030274,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-23,10001.0,447.1561105933756,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-24,11322.0,390.7664709823545,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-25,4089.0,159.58560982716722,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-26,8355.0,502.2829614714476,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-27,8286.0,350.502218959964,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-28,2738.0,101.96072136787132,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-29,6326.0,,Strength,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-30,2000.0,94.45205412425148,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-05-31,3537.0,201.52166076377443,Yoga,app_mobile
Thierry Durand,45,strength,Le Gall,2026-06-01,11495.0,383.90347688825744,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-06-02,9038.0,568.9030481789221,HIIT,app_mobile
Thierry Durand,45,strength,Le Gall,2026-06-03,9462.0,515.2779148891001,Running,app_mobile
Thierry Durand,45,strength,Le Gall,2026-06-04,1231.0,68.82473843738168,Rest,app_mobile
Thierry Durand,45,strength,Le Gall,2026-06-05,12548.0,457.0388631978882,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-07,4733.0,267.98073737072593,Yoga,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-08,8255.0,580.3013577391397,HIIT,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-09,1629.0,65.20028399644515,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-10,13754.0,406.03103886213546,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-11,11810.0,323.67263698678,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-12,2380.0,222.2072978300592,,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-13,773.0,106.19102862788499,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-14,10559.0,496.0317126514797,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-15,11265.0,378.13860513343,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-16,2638.0,34.539430414029695,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-17,10100.0,475.60398132310786,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-18,6044.0,262.66714800964365,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-19,4521.0,287.85433091519104,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-20,9079.0,501.3393408684339,HIIT,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-21,8331.0,488.77399624301086,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-22,,526.7210453894747,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-23,13124.0,482.0853117587603,Running,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-24,2808.0,197.79833139566944,Yoga,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-25,,74.81983689781714,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-26,8457.0,683.7986310136553,HIIT,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-27,2289.0,110.57754238506853,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-28,4334.0,326.492218516419,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-29,,82.5439129704277,Rest,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-30,5471.0,357.74373114576736,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-05-31,3781.0,178.29213863096348,Yoga,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-06-01,5061.0,337.87899063502795,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-06-02,4204.0,407.7999781140507,,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-06-03,4550.0,331.5640500922959,Strength,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-06-04,6141.0,523.5314894054862,HIIT,app_mobile
Emmanuel Aubry,25,weight_loss,Martin,2026-06-05,,307.3375937586961,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-07,3818.0,236.00527577817823,Yoga,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-08,5528.0,328.84658388487,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-09,5819.0,439.3046889064939,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-10,1169.0,51.67738058649954,Rest,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-11,3744.0,172.09310606420385,Yoga,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-12,7488.0,,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-13,4765.0,133.92606565815777,Yoga,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-14,3286.0,166.05302367699454,Yoga,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-15,5071.0,367.9088461219891,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-16,1190.0,55.88393595807825,,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-17,587.0,114.66429007912203,Rest,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-18,8220.0,605.7459111508084,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-19,8844.0,443.0754020836631,Running,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-20,7209.0,501.1848049717566,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-21,6285.0,505.67679302665266,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-22,,502.50867245750976,Running,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-23,3383.0,218.71305346021154,Yoga,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-24,6800.0,248.55809493346686,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-25,9293.0,582.6124235667833,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-26,,-187.66011195011072,Rest,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-27,12452.0,331.4982097084348,Running,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-28,8949.0,565.5852389898433,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-29,,286.1648107146942,Strength,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-30,11872.0,320.663420715125,Running,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-05-31,9423.0,490.94344874771025,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-06-01,8257.0,531.9425970600098,HIIT,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-06-02,2914.0,92.48580552330024,Rest,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-06-03,10813.0,467.41976848107777,,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-06-04,12916.0,445.9783256483709,Running,app_mobile
Gérard de la Perrin,48,endurance,Pagesdan,2026-06-05,8496.0,424.85390580207115,HIIT,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-07,2794.0,246.8120749895273,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-08,4797.0,426.66499382753744,Strength,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-09,1303.0,55.967597424458546,Rest,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-10,2853.0,253.54866254541503,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-11,4167.0,208.97806680674293,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-12,4354.0,214.9649044547563,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-13,,174.47069052292954,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-14,1082.0,78.2914266663801,Rest,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-15,2851.0,154.98649447401206,Yoga,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-16,971.0,89.55509596078292,Rest,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-17,6414.0,,HIIT,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-18,,449.97728824967794,Strength,app_mobile
Théophile Bodin,29,weight_loss,GuyonVille,2026-05-19,5156.0,345.3642021854086,Strength,app_mobile
